ID	GSM1329321	GSM1329322	GSM1329323	GSM1329324	GSM1329325	GSM1329326	GSM1329327	GSM1329328	GSM1329329	GSM1329330	GSM1329331	GSM1329332	GSM1329333	GSM1329334	GSM1329335	GSM1329336	GSM1329337	GSM1329338	GSM1329339	GSM1329340	GSM1329341	GSM1329342	GSM1329343	GSM1329344	GSM1329345	GSM1329346	GSM1329347	GSM1329348	GSM1329349	GSM1329350	GSM1329351	GSM1329352	GSM1329353	GSM1329354	GSM1329355	GSM1329356	GSM1329357	GSM1329358	GSM1329359	GSM1329360	GSM1329361	GSM1329362	GSM1329363	GSM1329364	GSM1329365	GSM1329366	GSM1329367	GSM1329368	GSM1329369	GSM1329370	GSM1329371	GSM1329372	GSM1329373	GSM1329374	GSM1329375	GSM1329376	GSM1329377	GSM1329378	GSM1329379	GSM1329380	GSM1329381	GSM1329382	GSM1329383	GSM1329384	GSM1329385	GSM1329386	GSM1329387	GSM1329388	GSM1329389	GSM1329390	GSM1329391	GSM1329392	GSM1329393	GSM1329394	GSM1329395	GSM1329396	GSM1329397	GSM1329398	GSM1329399	GSM1329400	GSM1329401	GSM1329402	GSM1329403	GSM1329404	GSM1329405	GSM1329406	GSM1329407	GSM1329408	GSM1329409	GSM1329410	GSM1329411	GSM1329412	GSM1329413	GSM1329414	GSM1329415	GSM1329416	GSM1329417	GSM1329418	GSM1329419	GSM1329420	GSM1329421	GSM1329422	GSM1329423	GSM1329424	GSM1329425	GSM1329426	GSM1329427	GSM1329428	GSM1329429	GSM1329430	GSM1329431	GSM1329432	GSM1329433	GSM1329434	GSM1329435	GSM1329436	GSM1329437	GSM1329438	GSM1329439	GSM1329440	GSM1329441	GSM1329442	GSM1329443	GSM1329444	GSM1329445	GSM1329446	GSM1329447	GSM1329448	GSM1329449	GSM1329450	GSM1329451	GSM1329452	GSM1329453	GSM1329454	GSM1329455	GSM1329456	GSM1329457	GSM1329458	GSM1329459	GSM1329460
SNORD116-17 /// SNORD116-19 /// SNORD116-20 /// SNORD116-21 /// SNORD116@	4.746019	5.271539	4.950213	4.923943	5.162181	4.936455	4.790744	5.083756	4.751218	4.657139	5.763697	5.735168	5.839017	5.211794	4.637248	5.495034	5.048063	5.265978	5.495912	5.304325	5.432601	4.68904	4.511753	4.618564	4.718197	4.851218	5.296662	5.036917	5.184875	5.08657	4.913523	4.884102	4.892564	4.849798	5.599949	5.457122	5.164148	5.126184	5.048016	5.13688	4.913731	5.247779	5.669828	5.172959	5.240156	4.711384	5.082501	4.635335	5.300129	4.84272	5.306209	4.999825	5.187374	5.100166	5.079129	5.306358	5.229853	5.176866	5.09776	5.170579	5.464339	5.185483	5.179594	5.576657	5.086567	5.231168	5.36092	4.893445	5.398915	5.156828	5.041994	5.043209	5.091877	5.292743	5.558288	5.203438	5.267565	5.526355	5.204382	5.683136	5.249939	4.56354	5.748643	4.790305	5.201034	5.289485	5.241558	5.207563	5.024405	5.144337	4.667702	5.481675	5.190948	5.610871	5.07849	5.063836	5.026892	4.903045	4.901257	5.154932	5.363697	5.25318	5.605645	5.362793	5.311324	5.106258	5.461175	5.112727	5.449661	5.521958	4.823319	5.442758	4.917181	5.613847	5.931842	5.205695	5.223862	5.209896	5.462875	5.557674	4.889856	4.743122	4.348813	5.331354	4.811717	4.898366	5.242341	5.061565	5.687154	5.489554	5.443136	5.27108	5.064372	5.029682	5.335816	5.307475	5.092025	5.185933	4.961902	5.198639
MTRF1	4.629594	4.862926	4.950471	6.189134	6.112174	4.657121	4.517344	4.801549	4.997403	5.088735	4.912107	4.639485	4.558352	5.792382	6.094153	5.527966	6.010677	6.398824	5.961078	5.709086	5.828236	4.862839	5.014431	4.535352	5.132562	5.102006	5.176011	3.949386	3.903378	4.920681	5.096503	5.605744	4.979352	5.291538	4.563792	4.933947	5.365674	4.78143	4.28826	5.306513	5.205979	5.707336	4.880823	5.855577	5.273448	5.458362	5.528072	4.696963	5.062134	4.863379	4.747099	4.932437	5.063703	4.97841	4.876313	4.569757	4.891995	4.992427	4.358382	4.732597	4.466391	4.40659	4.833549	4.496246	5.292013	5.364401	5.137345	4.991518	5.099786	5.125323	4.970257	4.751454	4.966015	4.858319	4.845781	4.584578	4.679371	4.376878	4.539146	4.451228	4.808776	4.793787	4.584578	4.555782	5.273232	5.703265	5.508673	4.9053	5.114217	4.943898	4.85781	5.516043	5.258242	5.505326	5.437393	5.567621	5.353398	5.098518	4.641383	4.91564	4.920572	4.798214	4.576986	4.460357	4.924103	5.037783	5.084058	4.686609	5.064482	4.948794	4.780805	5.148397	4.797148	4.825083	4.803298	5.173027	4.653687	4.766184	4.778542	4.852523	5.129092	5.216548	6.032788	5.106328	5.450566	5.830382	5.262929	4.343327	4.719202	5.226739	5.862225	5.07111	5.074612	5.274703	5.315106	5.464745	5.226954	5.304812	5.119943	5.287053
ACTA2-AS1	5.485517	5.556177	4.951251	5.244012	4.808977	4.641294	4.8705	4.221576	4.712735	4.249406	4.407564	4.360795	4.7481	4.590313	5.243802	5.573726	5.125911	4.632507	4.674258	4.691661	4.808617	4.82722	5.065671	4.90375	4.728197	4.461658	4.613631	4.262749	4.644987	4.745875	4.547858	4.554593	4.519306	4.63048	4.596176	4.700545	4.378922	4.575765	4.783597	5.217613	5.209334	4.985854	5.019644	4.689152	4.960928	4.475567	5.060172	4.605515	4.341209	4.441594	4.908573	4.569659	4.458753	4.459972	4.449761	4.489922	4.565339	4.524328	4.716024	4.747707	4.695389	4.408466	4.648107	4.421782	4.856049	4.43086	4.998603	5.188226	4.349422	4.358523	4.443404	4.40311	4.588714	4.673052	4.424768	4.44638	4.388824	4.513348	4.663025	4.549773	4.573459	4.390301	4.582534	4.317623	4.782861	4.856676	4.440866	5.104978	4.841754	5.220392	5.078258	4.441131	4.647207	5.04781	5.421654	4.808613	4.736595	4.207391	4.529058	4.492453	4.835865	4.716789	4.443193	4.224378	4.464452	4.752615	4.600374	4.66719	4.494463	4.779868	4.59053	4.35043	4.658766	4.46957	4.283093	4.477217	4.510767	4.349589	4.269507	4.227479	4.248465	4.391519	4.280064	4.278953	4.1549	4.37722	4.317539	4.719291	4.371239	4.604003	4.498025	4.560924	4.418994	4.471797	4.479135	4.374176	4.573218	4.796262	4.403217	4.708847
HNF4A	4.987728	5.937989	4.951627	5.604997	6.274921	5.194853	6.353454	6.275306	5.758578	6.561003	6.273401	6.036963	6.380072	5.722498	5.397996	5.863285	5.72617	6.213577	6.628649	6.291441	6.562253	6.566315	6.401958	6.382237	6.566481	6.300598	6.833113	5.771332	5.636099	5.812333	6.298107	6.696932	6.616098	6.357796	6.110044	6.07208	6.398049	6.215126	5.875705	5.689076	5.898676	6.397574	5.846032	6.423379	6.520015	5.686814	5.984443	6.283047	6.093676	5.810774	5.877513	5.469088	5.768175	6.018503	6.170516	6.293292	6.190735	5.819547	6.125429	6.32691	6.430389	6.264584	5.913897	6.477554	6.453363	6.119112	5.825582	5.879381	6.230678	5.914712	5.741049	5.537012	5.803826	5.606195	6.012177	6.19631	6.177397	6.123512	6.248482	6.580404	6.101258	6.066851	6.593716	5.536736	5.765236	5.984207	6.322593	5.574855	6.052143	5.852983	5.93455	5.936387	6.43962	6.918852	6.024717	6.293036	6.125348	6.073815	6.371831	6.05419	6.135507	6.221632	6.238615	5.751972	6.286143	6.042134	5.86698	5.900654	6.413254	6.206449	6.11239	6.035694	6.198849	5.954119	6.404293	6.337893	6.217847	6.343118	5.983664	6.510332	6.160156	5.454969	6.086123	6.143228	6.002542	6.237695	6.282711	6.125237	5.99001	6.423898	6.460364	6.25281	6.090456	6.106139	6.051572	6.366536	6.648454	6.446498	6.565755	6.277479
MIR3934 /// UQCC2	5.805608	5.122264	4.952149	4.94269	4.766626	5.283924	4.288568	5.057831	5.524885	4.930582	4.937992	5.208202	4.775949	4.931931	5.098862	4.831342	5.01191	4.843814	4.67655	4.495712	4.627078	4.861266	4.177962	4.621728	4.35199	4.850621	5.137307	5.280919	5.398598	5.763647	4.979704	4.853401	5.149081	4.816225	5.247411	4.921747	4.930497	4.432872	4.937504	4.780906	4.515322	4.791305	4.67789	4.197188	4.390409	4.613086	4.253118	4.561267	4.261759	5.080794	4.750005	4.484617	4.913636	4.500229	4.56287	4.704633	4.880002	4.636328	4.190213	4.550768	4.697531	4.673662	4.776855	4.486912	4.7541	4.547979	4.640943	5.05702	4.608395	4.62118	4.754144	4.331558	4.575059	4.801834	4.874152	4.714555	4.19008	4.54397	4.4983	4.726057	4.422142	4.627419	4.596629	4.512568	4.567306	5.098854	5.059058	4.09837	4.701115	4.964437	4.592384	4.793691	4.396729	4.58528	4.792703	4.471316	4.59239	4.66873	4.763906	4.639198	4.862775	4.655532	4.95186	4.886115	4.883783	4.962975	4.763598	4.809088	4.353153	4.354726	4.59913	4.794143	3.888357	4.31535	4.131253	4.628006	4.306267	4.432782	4.864711	4.875511	4.665834	5.917424	4.986838	4.861607	4.494022	5.069863	5.239599	4.74985	5.637904	5.241269	5.019318	4.766626	5.056107	4.915502	4.623772	4.760084	5.190573	5.066996	4.701631	5.3415
PFN4	4.800251	5.262456	4.952261	5.148777	5.124582	5.318716	5.019822	5.144525	5.24237	5.066075	5.364974	5.097845	5.235836	5.66738	5.336564	5.538739	5.111471	5.541035	5.768152	5.763964	5.217532	5.372866	5.061665	5.314667	4.835758	5.474483	5.396574	5.276952	5.393359	5.16829	5.486638	5.653048	5.51302	5.561763	5.246557	5.198435	5.206651	5.076489	5.311503	5.113514	5.363169	5.64244	5.369477	5.22592	4.92946	5.258909	5.246642	5.300785	5.258314	5.124577	5.271094	5.234829	5.173386	5.347791	5.393009	5.56867	5.142704	4.856358	5.091109	5.337023	5.844924	5.42496	5.497011	5.423759	5.585857	5.244031	5.432063	5.502959	5.589246	5.312896	4.999214	4.797052	5.153477	5.274485	5.199347	5.256636	5.306163	5.263296	5.33992	5.61028	5.154859	5.393627	5.747677	5.343804	5.258595	5.04713	5.125968	5.273906	5.191185	5.095858	5.829671	5.396894	5.550288	5.072075	5.573724	5.273881	4.964049	5.213092	5.154781	5.078744	5.174073	5.317567	5.544032	5.373742	5.465963	5.182456	5.425844	5.024573	4.779625	5.20565	5.260045	4.900064	5.030986	5.176513	5.003193	4.979621	5.306926	5.411308	5.453695	5.723478	5.403786	5.111962	5.624541	5.316127	5.098613	5.677321	5.318303	5.418037	5.173386	5.150465	5.610685	5.86555	5.325003	5.404128	5.141811	5.24286	5.458615	5.74887	5.197402	5.287932
LOC101927929	5.225897	4.481556	4.952418	4.769553	5.012442	4.579925	4.792968	5.205519	4.625351	4.529601	4.32874	4.352062	4.545441	5.230667	4.985113	5.398757	5.046887	4.810455	4.932199	5.017839	5.446746	5.075148	4.949569	5.352492	5.242737	5.229279	5.256318	4.542436	4.554562	4.742843	4.746917	4.573778	4.583824	4.86498	4.667936	5.012847	4.97495	4.416143	4.449223	4.562086	4.756329	4.981469	4.887777	4.465363	4.786777	4.608537	4.793058	4.388516	4.441885	4.181097	4.329179	4.371913	4.582691	4.546859	4.456024	4.227637	4.331832	4.398723	4.662995	4.712951	4.754859	4.622536	4.491872	4.816313	4.703881	4.385383	5.169764	4.402469	4.393569	4.322296	4.596119	4.092679	4.215069	4.48146	4.494851	4.657502	4.834455	4.704615	4.671904	4.652989	4.516904	4.470846	4.668835	4.923344	4.501689	4.735206	4.670881	4.859037	4.78178	5.10031	4.894335	4.524243	4.566048	4.438323	4.715135	4.469409	4.583105	4.520264	4.277751	4.204545	4.186674	4.656596	4.422381	4.492337	4.275306	4.308963	4.442554	4.509899	4.639554	4.450559	4.878881	4.629995	4.611958	4.622465	4.350918	4.452332	4.3511	4.367266	4.465224	4.75083	4.926903	5.048193	4.783832	4.735744	4.408245	4.947422	4.657745	5.096223	4.535262	4.559577	4.35257	4.467009	4.713373	4.420881	4.448023	4.420228	4.573218	4.604849	4.458318	4.531232
KAZALD1	5.042665	4.856177	4.953372	5.621157	5.054851	4.974071	4.893683	5.512743	4.99881	4.960019	5.303075	4.782317	5.505425	5.459986	5.066495	5.763974	5.264059	5.08097	5.643961	5.564954	5.533255	5.189735	4.78699	5.143924	4.992682	5.322475	5.626286	5.123592	5.236379	5.097702	5.313522	5.205297	5.22018	5.149485	5.567359	5.047825	5.367619	5.087749	5.189393	5.299277	5.062963	5.429686	5.315854	5.075289	5.269673	5.02456	5.304726	5.394398	4.972667	4.912732	4.947831	5.097874	4.981575	4.95208	5.008221	4.893921	5.120294	4.854737	4.888258	5.090626	5.261277	5.2617	5.537518	5.627533	5.569063	5.026175	5.514718	5.10708	5.066793	4.905674	5.055284	4.818721	4.80204	4.892477	4.915046	4.972369	5.238446	5.101565	5.320136	5.508561	5.563913	5.149283	5.689735	5.387169	5.489676	5.678079	5.119648	5.071856	5.396959	4.993598	5.5384	4.992163	4.923221	4.897514	5.436433	5.180562	4.770385	5.180289	5.291517	4.992037	5.204025	5.482655	5.396661	5.211477	4.995512	5.202994	4.949969	4.58905	5.460853	5.093213	5.091189	4.899425	5.193841	5.127529	5.202917	5.087021	5.359202	5.545755	5.285954	5.10909	5.184308	4.982764	4.835814	5.075289	5.239	5.195806	5.158924	5.143299	4.961853	4.855353	4.818496	5.000092	4.867531	4.799108	5.18592	4.666186	5.113093	5.359573	4.968266	4.957285
SCARNA2	5.375673	5.234076	4.953871	6.009823	6.187391	5.429158	5.182941	5.825012	4.688733	5.09655	6.059677	5.769456	6.747838	5.743815	5.523919	5.44224	5.40643	6.276059	5.863315	6.042396	5.780719	5.247188	4.931583	5.275454	5.369296	5.62613	5.85831	5.523117	5.390682	4.84851	5.19065	5.3628	5.505229	4.775909	6.375841	5.459912	5.358559	5.968137	5.993721	5.590026	5.707113	5.944787	6.336483	5.223513	5.777526	5.853685	5.643233	6.878767	6.992965	6.081285	7.293737	6.228673	6.094106	5.397228	6.001009	5.49865	5.798173	6.53502	6.60905	6.862418	6.645349	6.605007	6.715951	7.140532	5.683584	6.322901	6.30853	5.799609	6.647586	5.808038	6.625393	7.485859	6.173903	6.162951	5.921945	6.067582	6.74814	6.201242	6.132002	6.04465	6.682784	6.045376	6.535252	5.917774	5.735866	5.707225	6.176951	6.10924	5.949397	6.502954	5.798482	6.405075	6.461497	6.207751	5.204872	5.142437	5.376392	5.685449	6.145216	5.436986	5.393085	6.242308	6.394801	5.457195	5.9553	6.059262	6.02702	5.713056	6.532736	6.960091	6.282158	6.248496	6.490262	6.342021	6.706332	7.018552	6.263112	5.984256	6.277933	5.932528	5.627192	5.118447	5.037265	6.645942	5.355937	6.142529	5.653408	5.44993	5.974558	6.277337	7.662062	6.110587	5.895422	6.188149	6.380729	6.547655	5.453223	5.818851	6.640057	6.272691
TMEM178A	4.927222	5.154984	4.954028	6.448523	6.634857	6.083397	4.914792	5.155149	3.112091	6.783779	6.755284	6.540991	5.844512	5.557585	5.824914	4.996532	5.624396	6.509241	6.151301	5.969283	5.958047	5.234997	5.746749	4.811509	5.277004	4.788468	4.360121	5.625097	5.494716	3.257253	6.637322	7.162795	6.661511	6.987742	6.957855	7.100636	5.826774	5.947837	6.054186	7.444422	7.756665	7.14743	7.309415	6.964606	7.106019	6.819387	6.13464	7.414775	7.586016	7.158653	6.536348	6.992516	7.09364	7.507208	7.068265	7.238052	6.799158	6.7845	6.131677	6.744007	6.288893	6.346743	6.348533	6.113963	6.949841	6.933453	7.393884	7.185071	7.145052	7.463153	7.349621	7.041337	6.9388	7.094997	6.842376	6.403826	6.419127	6.741075	6.669183	6.553055	6.774167	6.800961	6.756286	6.715876	5.980042	7.137233	7.137725	7.233675	6.892	6.888978	7.414775	7.52754	7.538413	7.54105	6.169872	6.343191	6.572983	7.100418	6.577186	7.011924	7.30448	6.516297	6.72951	6.430068	6.483464	6.433821	6.515061	6.665529	6.498342	6.31644	6.530275	6.717687	6.681046	6.625813	6.429502	6.195006	6.438806	6.461239	6.418611	6.89549	5.17315	3.556814	8.315697	7.480433	7.223516	6.564447	7.438635	6.083548	8.490645	7.215578	8.211782	8.098399	7.36888	7.3302	7.242103	7.968616	7.922424	8.213146	7.733	8.329907
B4GALNT1	4.829054	4.451602	4.954638	5.121061	5.124681	5.150658	8.134468	5.305237	4.63609	4.511348	4.741461	5.710411	5.518794	5.014276	5.262883	5.631886	5.021312	4.817304	5.038979	5.369839	5.190467	8.020223	8.173037	8.634196	8.119328	5.574976	5.925339	4.90393	5.217285	4.501303	4.510067	4.530047	4.470549	4.461645	5.081128	5.25513	5.08995	5.055552	5.319958	4.568616	4.684622	5.082512	4.589261	4.86372	4.782654	4.712037	4.809489	4.406165	4.333625	3.9948	4.134971	4.330541	4.549881	4.627009	4.263847	4.580004	4.588437	4.305979	4.591944	4.350462	4.798662	4.682982	4.572337	4.734432	4.286348	4.667481	4.913953	4.776165	4.517615	4.144119	4.163027	3.982345	4.514679	4.615826	4.33003	4.772032	4.604786	4.812185	4.86516	4.321403	4.385141	4.563966	4.596555	5.210509	4.725448	4.831746	4.71625	4.787395	5.03868	4.82021	4.770347	4.705792	4.56905	4.272921	4.917158	4.440873	4.575359	4.442951	4.475918	4.154716	4.571784	4.571523	4.810215	4.450695	4.4937	4.781781	4.376499	4.595253	4.52978	4.627205	5.024724	4.424139	4.759767	4.290106	4.340778	4.487331	4.388261	4.585632	4.82013	4.570489	5.986177	4.027923	4.437623	4.734396	5.034762	4.710576	5.489167	8.25069	5.428054	5.10072	4.2062	4.177404	4.232359	4.167652	4.771875	4.476159	4.404907	4.92944	4.409556	4.291754
ADAM15	4.965281	4.528662	4.955627	5.608016	5.244911	5.004568	5.653346	5.357364	5.305805	5.408041	5.412477	4.79938	5.115473	6.113831	5.197355	5.9007	5.269511	5.216715	5.406604	5.483672	5.096054	5.080295	5.598527	5.225936	5.173656	5.782171	5.877215	5.314673	5.321399	5.403965	5.612371	5.224447	5.496264	5.472786	5.353205	5.254787	5.175995	5.037573	4.948342	4.938148	5.55795	5.603075	5.16228	4.901103	4.750035	4.920611	5.096415	5.208031	5.23742	5.08819	5.507091	5.023218	4.856738	5.208846	5.04491	5.536649	5.208031	5.083802	5.203388	5.019361	5.665038	5.332166	5.39973	5.795841	4.955851	5.464361	5.310061	5.040702	5.513656	5.125052	5.022671	5.037402	5.391432	4.829658	5.17318	5.288486	5.542413	5.419865	5.762095	5.504436	5.195183	5.017377	5.207925	4.950571	5.153261	5.418118	5.69302	5.032005	5.739848	5.347857	5.460794	5.2192	4.89856	4.917486	5.360284	5.118623	4.94838	5.098428	5.350949	5.383782	5.463877	5.624691	5.605013	5.185624	5.268681	5.071691	5.504877	5.010681	5.333555	4.886087	5.3948	5.350889	5.455132	5.529768	5.001851	5.061675	5.16676	5.455197	5.241577	5.446406	5.267163	5.502077	4.943074	5.143846	5.458333	4.928963	5.085713	5.380154	4.631799	4.936077	5.118109	5.077768	4.97311	4.908623	5.330855	5.517763	5.360317	5.813235	5.177425	5.061177
TMEM221	5.568869	5.966214	4.955921	5.372968	5.766267	5.280147	5.478893	5.429462	4.908911	5.097984	5.659132	5.485968	5.188613	5.667308	5.319685	5.979557	5.562808	5.777793	5.354124	5.497334	5.734512	5.259499	4.7685	5.582187	5.615783	5.475002	5.292417	5.906614	5.472805	5.227811	5.483006	5.375839	5.03643	5.269457	5.332472	5.35443	5.280675	5.397975	5.326067	5.630089	5.821928	5.806437	5.76273	5.177113	5.431951	5.361215	5.391927	5.475902	5.578202	5.631463	5.208587	5.340024	5.311119	5.376994	5.487759	5.703897	5.645994	5.581719	5.136293	5.395752	5.757843	5.94348	5.61726	5.530584	5.831634	5.807959	5.425163	5.287845	5.143088	5.371988	5.46108	5.154143	5.279749	5.298706	5.347232	5.683334	5.003982	5.522335	5.581061	5.459315	5.851405	5.42973	5.954487	5.353824	5.550391	5.812006	5.900627	5.746996	5.838734	5.323194	5.380315	5.722617	5.376525	5.777979	5.41287	5.105364	5.195526	5.40117	5.537741	5.384105	5.466768	5.42126	4.917078	5.57766	5.43785	5.786022	5.387613	5.416698	5.648713	5.709108	5.463572	5.921917	5.566728	5.74249	5.173423	5.507921	5.57556	5.665243	5.494881	5.928465	5.029667	4.756407	5.484098	5.365118	5.291695	5.386761	5.065237	5.667761	5.476926	5.055853	5.354853	5.80333	4.983284	5.351819	5.575859	5.434422	5.318359	5.871877	5.169451	5.295745
ATP4A	5.109717	5.288899	4.956202	5.696138	5.568488	5.174158	5.137029	5.194267	4.82702	4.985936	5.669634	5.068525	5.777969	5.553957	5.925224	5.728755	5.934356	5.181451	5.322681	5.594797	5.563445	4.976556	5.120117	5.240718	5.122395	5.485463	5.387601	5.311479	5.054986	5.160642	5.102285	5.032171	5.151929	5.03252	5.206811	5.424428	5.167752	5.212137	5.365919	5.669815	5.787111	5.823005	5.850634	5.168683	5.34621	5.049502	5.399621	5.226184	5.084846	4.989604	5.399486	5.312623	5.361743	5.077893	5.313215	5.171754	5.009108	4.946373	5.248406	5.105239	5.392763	5.300926	5.347175	5.474176	5.499212	5.312556	5.819994	5.423886	5.103197	5.259565	5.265985	5.176914	5.3562	5.270768	5.036335	5.514565	5.500712	5.490679	5.646249	5.650719	5.192226	5.107576	6.037987	5.148652	5.568745	5.551453	5.660798	5.772749	5.782253	5.939086	5.517983	5.820422	5.549598	5.453939	5.494399	4.903463	5.272223	5.308473	5.171542	5.230267	5.237385	5.166584	5.234308	5.351792	5.303342	5.248574	5.308828	5.182909	5.057773	5.307364	5.469831	5.037403	5.639411	4.904512	5.175869	5.27172	5.298695	5.15729	5.430007	5.562207	5.12481	4.997427	4.926114	5.397817	4.980981	5.209568	5.096611	5.445797	5.172386	5.369142	5.219605	5.122395	5.348058	4.977569	5.008311	5.429064	5.11543	5.526452	4.930325	5.300147
MAP2K2	5.251577	5.069053	4.956418	5.108445	5.008835	4.614004	5.22752	4.994343	4.507298	4.462544	4.572045	4.8084	4.698741	5.031736	5.265689	5.427969	5.211999	4.922434	5.058665	4.969484	5.336404	5.164895	5.839025	5.206636	5.59763	4.692507	4.865404	4.700641	4.303526	4.754968	4.700231	4.990031	4.516089	4.590113	4.80688	4.536036	4.843804	4.775242	4.648462	5.058647	5.290972	5.355708	4.959683	4.69853	5.579766	4.912153	5.299669	4.602384	4.679348	4.859313	4.760768	4.812755	4.903106	4.61128	4.858295	5.118075	4.880976	4.731328	5.006629	4.927926	5.399282	4.742942	4.791414	4.79097	5.298308	5.465266	5.332206	5.205638	4.853421	4.565481	4.918413	4.697952	4.698903	4.630558	4.759578	4.696067	4.808302	4.850628	5.175889	5.026117	4.891297	4.731543	5.205807	4.944451	4.831274	5.2653	5.046132	5.62639	5.111796	5.408487	5.528236	5.08981	4.752078	4.609306	5.619012	5.833898	5.571028	4.685513	5.081049	4.71242	5.16168	5.048456	5.052561	4.767633	4.82877	5.013206	4.76606	4.660995	4.991027	5.178135	5.347083	5.220381	5.029945	5.09112	4.82024	4.707419	5.008868	4.987092	4.774261	4.910754	4.965944	4.422446	4.71068	4.843417	4.689815	4.562335	4.697379	4.706225	4.61432	4.667611	4.990026	4.944912	5.029508	4.54512	4.778934	4.874221	5.081538	4.812129	4.752077	4.981661
CDSN	4.676618	4.841975	4.956842	4.944767	5.249062	5.086301	5.035214	4.972735	4.740349	4.897193	4.84832	4.620984	5.22018	5.499979	4.641003	5.494002	5.25564	5.046796	5.073449	5.253526	5.421346	5.018479	4.835241	5.232854	4.438522	4.924145	4.972362	5.193661	5.396264	4.998231	5.264678	4.952067	4.760863	4.971933	5.118072	5.198483	4.943612	4.839541	4.817511	5.137063	5.197546	5.402613	5.539243	5.540041	5.281327	4.727364	5.326965	5.197546	4.799963	4.291915	5.088948	4.720243	4.935125	4.830307	4.784484	4.710196	5.081721	4.908355	5.179469	5.172965	5.899168	5.289762	5.302141	5.895395	5.414333	5.280871	5.496531	5.166444	5.142758	4.577888	4.929887	3.975779	4.804001	4.810769	4.818434	5.172172	5.76273	5.002941	5.658406	5.675331	5.305021	5.274703	5.688323	5.346883	5.270352	5.461019	5.18528	5.579007	5.776197	5.382549	5.762556	5.602132	5.18284	5.268041	5.436501	4.780955	4.8681	4.597232	5.029122	5.123596	5.274143	5.541246	5.41398	4.862645	4.741859	4.86979	5.00816	5.014343	5.054198	5.128082	5.534479	4.823901	5.486332	5.152803	4.904257	5.164376	5.118854	5.088138	5.409837	5.596714	4.789837	5.053508	5.079735	5.11618	4.669822	4.933166	4.555262	4.549278	4.285405	4.445368	4.885395	5.030808	5.171089	4.583196	5.136078	4.962142	4.862812	5.618598	4.90129	5.175208
GH1	4.856604	4.506866	4.957572	4.84772	5.20254	4.914535	4.792968	5.359682	4.659938	4.848767	4.763882	4.896409	4.79037	4.635829	5.035523	5.234756	5.143589	4.902121	5.326102	5.332765	5.494565	5.112867	4.770565	4.889753	4.725999	5.062249	5.13557	4.809243	4.909525	4.868425	4.872245	4.732654	4.710508	4.762402	4.743758	5.033441	4.942729	4.924247	4.893672	5.13557	4.810884	5.081204	5.259698	4.824216	4.884805	4.856802	5.129939	4.745321	4.739956	4.472782	4.944121	4.521283	4.776475	5.010126	4.858005	4.7381	4.644463	4.427261	4.882452	5.126933	4.9151	4.907753	5.123118	5.060519	4.908995	4.851477	5.051953	5.253186	5.026834	4.76995	4.786471	4.243787	4.915567	4.681244	4.439378	4.910511	4.935339	5.000604	5.134035	4.855025	5.15462	4.851477	4.922686	4.988374	5.151955	5.302803	4.876319	5.026	5.480711	5.387288	5.373054	5.14141	4.753354	5.182898	5.133504	4.836354	4.635684	4.883625	4.885982	4.964436	4.73235	4.823706	4.905924	4.643897	4.59624	4.662136	4.7684	4.52879	5.028865	5.032929	5.287637	4.778953	4.977418	4.749816	4.456431	4.933329	4.791457	4.876399	5.193664	4.737219	5.225802	5.053445	4.702752	4.653436	4.909525	4.880651	5.195006	4.888228	5.100685	4.702583	4.732812	4.686952	4.772548	4.664351	4.956841	5.206857	4.888619	5.414258	4.720002	4.787787
LINC00970	5.152296	4.966864	4.957844	5.546886	5.123055	4.937337	5.182999	4.917047	4.91083	4.76065	4.939198	4.754076	4.810313	5.035199	5.163551	5.515082	5.286204	5.31385	5.270241	5.224841	5.150593	5.070921	5.195152	5.065334	5.052562	5.028455	5.186648	4.952645	5.195309	4.952876	4.994251	5.034266	4.959952	4.942961	5.156988	4.801007	4.927589	5.09537	4.938036	4.878024	5.398898	5.341262	5.377079	5.032289	5.249272	5.18234	5.28034	4.835801	5.026993	5.098173	4.930283	4.994314	5.063415	4.895262	4.863516	4.9901	4.914191	4.900415	5.172292	5.070047	5.218904	5.081515	5.018108	5.451771	5.367208	5.235075	5.15121	5.347426	5.365145	5.091201	5.073766	4.755769	4.989852	4.955823	5.098464	5.149959	5.305224	5.164845	5.281846	5.109824	5.205892	5.202197	5.205643	4.924309	5.269144	5.374426	5.416701	5.525321	5.608995	5.559018	5.294621	4.968635	5.421192	5.348105	5.401337	5.275083	4.990605	4.924107	5.182152	4.900723	5.100165	5.311	5.023466	5.079615	4.959801	4.964983	5.11764	4.79457	5.296085	5.150922	5.517885	4.976692	5.231442	5.21021	5.174084	5.339266	4.924162	5.168652	5.376956	5.10723	5.061505	4.822069	5.038361	5.01217	4.94728	5.0586	4.988199	5.253365	4.774271	4.906384	5.042252	5.183556	5.115249	5.064625	5.1778	5.135101	5.134569	5.32509	5.136427	5.0824
